method,frame,time_s,s1_cm,s2_cm,distance_cm,n_peaks,row_std_px
reflected_direction_filtered,60,2.0,5.45,33.550000000000004,28.100000000000005,2,0.15344754307430516
reflected_direction_filtered,61,2.033333333333333,5.25,31.700000000000003,26.450000000000003,2,0.15269582886433128
reflected_direction_filtered,62,2.066666666666667,5.050000000000001,29.75,24.7,2,0.1506941821176032
reflected_direction_filtered,86,2.8666666666666667,6.25,28.05,21.8,2,0.11585120436238461
reflected_direction_filtered,87,2.9,5.9,27.75,21.85,2,0.11948281680909476
reflected_direction_filtered,88,2.933333333333333,5.550000000000001,27.450000000000003,21.900000000000002,2,0.12194881635682367
reflected_direction_filtered,89,2.966666666666667,5.2,27.150000000000002,21.950000000000003,2,0.12351468304544282
reflected_direction_filtered,90,3.0,4.8500000000000005,26.85,22.0,2,0.1244382277026355
reflected_direction_filtered,300,10.0,12.5,42.95,30.450000000000003,2,0.41944350932551344
reflected_direction_filtered,301,10.033333333333333,12.350000000000001,42.800000000000004,30.450000000000003,2,0.4252771288334611
reflected_direction_filtered,302,10.066666666666666,12.200000000000001,42.650000000000006,30.450000000000003,2,0.4306395444408453
reflected_direction_filtered,303,10.1,12.100000000000001,42.550000000000004,30.450000000000003,2,0.4355906457714282
reflected_direction_filtered,304,10.133333333333333,11.950000000000001,42.400000000000006,30.450000000000003,2,0.4402034607257759
reflected_direction_filtered,305,10.166666666666666,11.8,42.25,30.45,2,0.4445595222175359
reflected_direction_filtered,306,10.2,11.65,42.1,30.450000000000003,2,0.4487447426407114
reflected_direction_filtered,307,10.233333333333333,11.5,42.0,30.5,2,0.4528461085442919
reflected_direction_filtered,308,10.266666666666667,11.350000000000001,41.85,30.5,2,0.4569493269924721
reflected_direction_filtered,309,10.3,11.200000000000001,41.7,30.5,2,0.46113736271545347
reflected_direction_filtered,310,10.333333333333334,11.05,41.550000000000004,30.500000000000004,2,0.46548963693112777
reflected_direction_filtered,311,10.366666666666667,10.9,41.45,30.550000000000004,2,0.47008154571883426
reflected_direction_filtered,312,10.4,10.75,41.300000000000004,30.550000000000004,2,0.4749839171175471
reflected_direction_filtered,313,10.433333333333334,10.65,41.2,30.550000000000004,2,0.48026206449790615
reflected_direction_filtered,314,10.466666666666667,10.5,41.050000000000004,30.550000000000004,2,0.48597419600807135
reflected_direction_filtered,315,10.5,10.350000000000001,40.95,30.6,2,0.49216908118461117
reflected_direction_filtered,316,10.533333333333333,10.25,40.800000000000004,30.550000000000004,2,0.4988830265852623
reflected_direction_filtered,317,10.566666666666666,10.100000000000001,40.7,30.6,2,0.506136345499983
reflected_direction_filtered,318,10.6,10.0,40.550000000000004,30.550000000000004,2,0.5139296036020308
reflected_direction_filtered,319,10.633333333333333,9.850000000000001,40.45,30.6,2,0.5222399749858023
reflected_direction_filtered,320,10.666666666666666,9.75,40.300000000000004,30.550000000000004,2,0.5310180540092756
reflected_direction_filtered,321,10.7,9.600000000000001,40.2,30.6,2,0.5401854473286886
reflected_direction_filtered,322,10.733333333333333,9.5,40.1,30.6,2,0.5496334291965218
reflected_direction_filtered,323,10.766666666666667,9.35,39.95,30.6,2,0.5592228907710325
reflected_direction_filtered,324,10.8,9.25,39.85,30.6,2,0.5687857551512422
reflected_direction_filtered,325,10.833333333333334,9.1,39.7,30.6,2,0.5781279635695039
reflected_direction_filtered,326,10.866666666666667,8.950000000000001,39.6,30.65,2,0.5870340616764883
reflected_direction_filtered,327,10.9,8.85,39.5,30.65,2,0.5952733260417609
reflected_direction_filtered,328,10.933333333333334,8.700000000000001,39.35,30.65,2,0.6026072713217628
reflected_direction_filtered,329,10.966666666666667,8.55,39.25,30.7,2,0.6087982740824174
reflected_direction_filtered,330,11.0,8.4,39.1,30.700000000000003,2,0.6136189499431242
reflected_direction_filtered,331,11.033333333333333,8.3,39.0,30.7,2,0.6168618383383623
reflected_direction_filtered,332,11.066666666666666,8.15,38.85,30.700000000000003,2,0.6183488950304655
reflected_direction_filtered,333,11.1,8.0,38.75,30.75,2,0.6179402751775173
reflected_direction_filtered,334,11.133333333333333,7.8500000000000005,38.6,30.75,2,0.6155419139099333
reflected_direction_filtered,335,11.166666666666666,7.7,38.5,30.8,2,0.6111114771056915
reflected_direction_filtered,336,11.2,7.6000000000000005,38.35,30.75,2,0.6046623579796819
reflected_direction_filtered,337,11.233333333333333,7.45,38.25,30.8,2,0.5962655266669299
reflected_direction_filtered,338,11.266666666666667,7.300000000000001,38.15,30.849999999999998,2,0.5860491879237317
reflected_direction_filtered,339,11.3,7.2,38.0,30.8,2,0.574196350862563
reflected_direction_filtered,340,11.333333333333334,7.050000000000001,37.9,30.849999999999998,2,0.5609405459613606
reflected_direction_filtered,341,11.366666666666667,6.95,37.75,30.8,2,0.5465600181623974
reflected_direction_filtered,342,11.4,6.8500000000000005,37.65,30.799999999999997,2,0.5313707600847767
reflected_direction_filtered,343,11.433333333333334,6.75,37.5,30.75,2,0.515718708479308
reflected_direction_filtered,344,11.466666666666667,6.65,37.4,30.75,2,0.4999713009078396
reflected_direction_filtered,345,11.5,6.550000000000001,37.300000000000004,30.750000000000004,2,0.4845083866367438
reflected_direction_filtered,346,11.533333333333333,6.5,37.15,30.65,2,0.46971224365471403
reflected_direction_filtered,347,11.566666666666666,6.45,37.050000000000004,30.600000000000005,2,0.4559562508138992
reflected_direction_filtered,348,11.6,6.4,36.95,30.550000000000004,2,0.4435917204385497
reflected_direction_filtered,349,11.633333333333333,6.4,36.85,30.450000000000003,2,0.43293265014723403
reflected_direction_filtered,350,11.666666666666666,6.3500000000000005,36.75,30.4,2,0.4242387936448945
reflected_direction_filtered,351,11.7,6.3500000000000005,36.65,30.299999999999997,2,0.4176984217119281
reflected_direction_filtered,352,11.733333333333333,6.3500000000000005,36.6,30.25,2,0.41341315918679244
reflected_direction_filtered,353,11.766666666666667,6.3500000000000005,36.5,30.15,2,0.4113878588850926
reflected_direction_filtered,354,11.8,6.3500000000000005,36.5,30.15,2,0.4115281530684562
reflected_direction_filtered,355,11.833333333333334,6.3500000000000005,36.45,30.1,2,0.41364700102760804
reflected_direction_filtered,356,11.866666666666667,6.300000000000001,36.45,30.150000000000002,2,0.41747964345966626
reflected_direction_filtered,357,11.9,6.25,36.45,30.200000000000003,2,0.42270463318166884
reflected_direction_filtered,358,11.933333333333334,6.2,36.45,30.250000000000004,2,0.428967681724474
reflected_direction_filtered,359,11.966666666666667,6.15,36.5,30.35,2,0.4359051283341716
reflected_direction_filtered,360,12.0,6.050000000000001,36.5,30.45,2,0.44316462718154465
reflected_direction_filtered,361,12.033333333333333,6.0,36.5,30.5,2,0.45042169468170556
reflected_direction_filtered,362,12.066666666666666,5.9,36.550000000000004,30.650000000000006,2,0.4573916850791181
reflected_direction_filtered,363,12.1,5.75,36.5,30.75,2,0.46383739857834916
reflected_direction_filtered,364,12.133333333333333,5.65,36.5,30.85,2,0.4695728735859931
reflected_direction_filtered,365,12.166666666666666,5.550000000000001,36.45,30.900000000000002,2,0.4744640545538348
reflected_direction_filtered,366,12.2,5.4,36.4,31.0,2,0.4784270477112316
reflected_direction_filtered,367,12.233333333333333,5.300000000000001,36.35,31.05,2,0.48142464006037516
reflected_direction_filtered,368,12.266666666666667,5.15,36.25,31.1,2,0.48346169322661603
reflected_direction_filtered,369,12.3,5.050000000000001,36.2,31.150000000000002,2,0.4845799429264038
reflected_direction_filtered,370,12.333333333333334,4.9,36.1,31.200000000000003,2,0.4848526373206954
reflected_direction_filtered,371,12.366666666666667,4.75,35.95,31.200000000000003,2,0.48437933305701286
reflected_direction_filtered,372,12.4,4.65,35.85,31.200000000000003,2,0.4832810402241645
reflected_direction_filtered,373,12.433333333333334,4.55,35.75,31.2,2,0.48169577621912485
reflected_direction_filtered,374,12.466666666666667,4.4,35.6,31.200000000000003,2,0.47977446771017823
reflected_direction_filtered,375,12.5,4.3,35.5,31.2,2,0.47767704553543
reflected_direction_filtered,376,12.533333333333333,4.2,35.35,31.150000000000002,2,0.47556852429136964
reflected_direction_filtered,377,12.566666666666666,4.1000000000000005,35.2,31.1,2,0.4736148567990289
reflected_direction_filtered,378,12.6,4.0,35.050000000000004,31.050000000000004,2,0.47197840659217255
reflected_direction_filtered,379,12.633333333333333,3.9000000000000004,34.95,31.050000000000004,2,0.4708129830125137
reflected_direction_filtered,380,12.666666666666666,3.8000000000000003,34.800000000000004,31.000000000000004,2,0.47025851780483485
reflected_direction_filtered,381,12.7,3.75,34.7,30.950000000000003,2,0.4704356052960964
reflected_direction_filtered,382,12.733333333333333,3.6500000000000004,34.550000000000004,30.900000000000006,2,0.47144025143458773
reflected_direction_filtered,383,12.766666666666667,3.5500000000000003,34.45,30.900000000000002,2,0.47333925224915274
reflected_direction_filtered,384,12.8,3.5,34.35,30.85,2,0.4761666300927766
reflected_direction_filtered,385,12.833333333333334,3.4000000000000004,26.35,22.950000000000003,2,0.4799214916704574
reflected_direction_filtered,386,12.866666666666667,3.3000000000000003,26.25,22.95,2,0.48456754818313674
reflected_direction_filtered,387,12.9,3.25,26.1,22.85,2,0.4900343820531233
reflected_direction_filtered,388,12.933333333333334,3.1500000000000004,25.950000000000003,22.800000000000004,2,0.49622038925751955
reflected_direction_filtered,389,12.966666666666667,3.0500000000000003,25.8,22.75,2,0.5029971988404823
reflected_direction_filtered,390,13.0,2.95,25.650000000000002,22.700000000000003,2,0.5102152864327985
reflected_direction_filtered,391,13.033333333333333,2.85,25.5,22.65,2,0.5177104566766956
reflected_direction_filtered,392,13.066666666666666,2.75,25.35,22.6,2,0.5253108597973645
reflected_direction_filtered,393,13.1,2.6500000000000004,25.200000000000003,22.550000000000004,2,0.5328442159148905
reflected_direction_filtered,394,13.133333333333333,2.5,25.0,22.5,2,0.5401449353129055
reflected_direction_filtered,395,13.166666666666666,2.4000000000000004,24.85,22.450000000000003,2,0.547060837868795
reflected_direction_filtered,396,13.2,2.25,24.700000000000003,22.450000000000003,2,0.5534591901645323
reflected_direction_filtered,397,13.233333333333333,2.15,24.55,22.400000000000002,2,0.5592317981182031
reflected_direction_filtered,398,13.266666666666667,2.0,24.400000000000002,22.400000000000002,2,0.5642989209195484
reflected_direction_filtered,429,14.3,11.65,43.050000000000004,31.400000000000006,2,0.5110987132773915
reflected_direction_filtered,430,14.333333333333334,11.450000000000001,42.900000000000006,31.450000000000003,2,0.5008920156968433
reflected_direction_filtered,431,14.366666666666667,11.3,42.800000000000004,31.500000000000004,2,0.49025731346926266
reflected_direction_filtered,432,14.4,11.100000000000001,42.650000000000006,31.550000000000004,2,0.4792543482313583
reflected_direction_filtered,433,14.433333333333334,10.9,42.5,31.6,2,0.4679285513309618
reflected_direction_filtered,434,14.466666666666667,10.75,42.35,31.6,2,0.45631384177333145
reflected_direction_filtered,435,14.5,10.55,42.25,31.7,2,0.44443839577112937
reflected_direction_filtered,436,14.533333333333333,10.4,42.1,31.700000000000003,2,0.43233260690425807
reflected_direction_filtered,437,14.566666666666666,10.200000000000001,42.0,31.799999999999997,2,0.4200381265957352
reflected_direction_filtered,438,14.6,10.05,41.85,31.8,2,0.40761671818024925
reflected_direction_filtered,439,14.633333333333333,9.850000000000001,41.75,31.9,2,0.3951576830825264
reflected_direction_filtered,440,14.666666666666666,9.700000000000001,41.650000000000006,31.950000000000003,2,0.3827827947677922
reflected_direction_filtered,441,14.7,9.55,41.5,31.95,2,0.3706479528973684
reflected_direction_filtered,442,14.733333333333333,9.4,41.400000000000006,32.00000000000001,2,0.35894109267949237
reflected_direction_filtered,443,14.766666666666667,9.3,41.300000000000004,32.0,2,0.3478762154769856
reflected_direction_filtered,444,14.8,9.15,41.2,32.050000000000004,2,0.337683735215727
reflected_direction_filtered,445,14.833333333333334,9.05,41.050000000000004,32.0,2,0.3285976732268171
reflected_direction_filtered,446,14.866666666666667,9.0,40.95,31.950000000000003,2,0.3208405992397673
reflected_direction_filtered,447,14.9,8.9,40.85,31.950000000000003,2,0.31460759882186595
reflected_direction_filtered,448,14.933333333333334,8.85,40.7,31.85,2,0.3100508778836117
reflected_direction_filtered,449,14.966666666666667,8.85,40.6,31.75,2,0.3072667571423386
reflected_direction_filtered,450,15.0,8.8,40.5,31.7,2,0.30628661455326295
reflected_direction_filtered,451,15.033333333333333,8.8,40.35,31.55,2,0.3070727456793474
reflected_direction_filtered,452,15.066666666666666,8.8,40.25,31.45,2,0.30951925832152233
reflected_direction_filtered,453,15.1,8.85,40.1,31.25,2,0.31345728836760095
reflected_direction_filtered,454,15.133333333333333,8.85,39.95,31.1,2,0.31866331807958104
reflected_direction_filtered,455,15.166666666666666,8.8,39.800000000000004,31.000000000000004,2,0.3248693265955328
reflected_direction_filtered,456,15.2,8.8,39.650000000000006,30.850000000000005,2,0.3317738067827565
reflected_direction_filtered,457,15.233333333333333,8.75,39.550000000000004,30.800000000000004,2,0.33905310872148814
reflected_direction_filtered,458,15.266666666666667,8.700000000000001,39.400000000000006,30.700000000000003,2,0.34637290210891436
reflected_direction_filtered,459,15.3,8.6,39.25,30.65,2,0.3533996874142314
reflected_direction_filtered,460,15.333333333333334,8.5,39.1,30.6,2,0.359812246480992
reflected_direction_filtered,461,15.366666666666667,8.4,38.900000000000006,30.500000000000007,2,0.36531278855960586
reflected_direction_filtered,462,15.4,8.25,38.75,30.5,2,0.3696374038830226
reflected_direction_filtered,463,15.433333333333334,8.1,38.6,30.5,2,0.3725653432664206
reflected_direction_filtered,464,15.466666666666667,7.95,38.5,30.55,2,0.37392662496786094
reflected_direction_filtered,465,15.5,7.800000000000001,38.35,30.55,2,0.3736075301412468
reflected_direction_filtered,466,15.533333333333333,7.65,38.2,30.550000000000004,2,0.37155367259432265
reflected_direction_filtered,467,15.566666666666666,7.45,38.050000000000004,30.600000000000005,2,0.36777049875230683
reflected_direction_filtered,468,15.6,7.300000000000001,37.95,30.650000000000002,2,0.362321270373854
reflected_direction_filtered,469,15.633333333333333,7.15,37.85,30.700000000000003,2,0.35532278676076634
reflected_direction_filtered,470,15.666666666666666,6.95,37.7,30.750000000000004,2,0.3469392957920362
reflected_direction_filtered,471,15.7,6.800000000000001,37.6,30.8,2,0.3373752031236289
reflected_direction_filtered,472,15.733333333333333,6.65,37.550000000000004,30.900000000000006,2,0.32686729193933856
reflected_direction_filtered,473,15.766666666666667,6.5,37.45,30.950000000000003,2,0.31567718311527343
reflected_direction_filtered,474,15.8,6.3500000000000005,37.4,31.049999999999997,2,0.3040846657954158
reflected_direction_filtered,475,15.833333333333334,6.2,37.35,31.150000000000002,2,0.2923822805983697
reflected_direction_filtered,476,15.866666666666667,6.1000000000000005,37.300000000000004,31.200000000000003,2,0.28087112275026943
reflected_direction_filtered,477,15.9,5.95,37.25,31.3,2,0.2698572619939697
reflected_direction_filtered,478,15.933333333333334,5.8500000000000005,37.15,31.299999999999997,2,0.25964752556035264
reflected_direction_filtered,479,15.966666666666667,5.75,37.1,31.35,2,0.25054284361873264
reflected_direction_filtered,480,16.0,5.7,37.050000000000004,31.350000000000005,2,0.24282723850240462
reflected_direction_filtered,481,16.033333333333335,5.65,37.0,31.35,2,0.23675126876721672
reflected_direction_filtered,482,16.066666666666666,5.6000000000000005,36.95,31.35,2,0.23251060018805203
reflected_direction_filtered,483,16.1,5.550000000000001,36.85,31.3,2,0.23022308823600268
reflected_direction_filtered,484,16.133333333333333,5.5,36.75,31.25,2,0.2299101502608859
reflected_direction_filtered,485,16.166666666666668,5.5,36.65,31.15,2,0.2314885946611919
reflected_direction_filtered,486,16.2,5.45,36.550000000000004,31.100000000000005,2,0.23477653409236424
reflected_direction_filtered,487,16.233333333333334,5.4,36.4,31.0,2,0.2395125314895908
reflected_direction_filtered,488,16.266666666666666,5.3500000000000005,36.300000000000004,30.950000000000003,2,0.24538315410320322
reflected_direction_filtered,489,16.3,5.300000000000001,36.15,30.849999999999998,2,0.2520526081384544
reflected_direction_filtered,490,16.333333333333332,5.25,35.95,30.700000000000003,2,0.25918920064416967
reflected_direction_filtered,491,16.366666666666667,5.15,35.800000000000004,30.650000000000006,2,0.26648570033434943
reflected_direction_filtered,492,16.4,5.050000000000001,35.65,30.599999999999998,2,0.27367283925392594
reflected_direction_filtered,493,16.433333333333334,4.95,35.45,30.500000000000004,2,0.28052655006483546
reflected_direction_filtered,494,16.466666666666665,4.8500000000000005,35.25,30.4,2,0.2868700998403574
reflected_direction_filtered,495,16.5,4.7,35.1,30.400000000000002,2,0.2925723744889373
reflected_direction_filtered,496,16.533333333333335,4.55,34.9,30.349999999999998,2,0.2975434775295264
reflected_direction_filtered,497,16.566666666666666,4.4,34.7,30.300000000000004,2,0.30172869385890716
reflected_direction_filtered,498,16.6,4.25,34.5,30.25,2,0.3051017825976816
reflected_direction_filtered,499,16.633333333333333,4.1000000000000005,34.300000000000004,30.200000000000003,2,0.3076584894820609
reflected_direction_filtered,500,16.666666666666668,3.95,34.1,30.150000000000002,2,0.3094110734788026
reflected_direction_filtered,501,16.7,3.8000000000000003,33.9,30.099999999999998,2,0.31038449353728353
reflected_direction_filtered,502,16.733333333333334,3.6500000000000004,33.7,30.050000000000004,2,0.310614686245539
reflected_direction_filtered,503,16.766666666666666,3.45,33.5,30.05,2,0.31014909118360834
reflected_direction_filtered,504,16.8,3.3000000000000003,33.35,30.05,2,0.30904927258738724
reflected_direction_filtered,505,16.833333333333332,3.1500000000000004,33.2,30.050000000000004,2,0.30739517616159945
reflected_direction_filtered,506,16.866666666666667,3.0500000000000003,33.1,30.05,2,0.305290278623926
reflected_direction_filtered,507,16.9,2.9000000000000004,33.050000000000004,30.150000000000006,2,0.3028666553643602
reflected_direction_filtered,508,16.933333333333334,2.75,33.0,30.25,2,0.3002888202186835
reflected_direction_filtered,509,16.966666666666665,2.6,33.1,30.5,2,0.2977550945233371
reflected_direction_filtered,510,17.0,2.5,33.2,30.700000000000003,2,0.2954952745774008
reflected_direction_filtered,524,17.466666666666665,18.8,33.15,14.349999999999998,2,0.38497233102932527
reflected_direction_filtered,525,17.5,17.75,32.95,15.200000000000003,2,0.39790722263086364
reflected_direction_filtered,526,17.533333333333335,16.95,32.800000000000004,15.850000000000005,2,0.41045713947687
reflected_direction_filtered,527,17.566666666666666,16.45,32.6,16.150000000000002,2,0.4223457694587292
reflected_direction_filtered,528,17.6,16.0,32.4,16.4,2,0.4333134221829705
reflected_direction_filtered,529,17.633333333333333,15.65,32.25,16.6,2,0.4431207204466303
reflected_direction_filtered,530,17.666666666666668,15.3,32.050000000000004,16.750000000000004,2,0.4515523621487691
reflected_direction_filtered,531,17.7,15.0,31.85,16.85,2,0.4584211500257813
reflected_direction_filtered,532,17.733333333333334,14.700000000000001,31.650000000000002,16.950000000000003,2,0.46357230867341637
reflected_direction_filtered,533,17.766666666666666,14.4,31.450000000000003,17.050000000000004,2,0.4668879685885819
reflected_direction_filtered,534,17.8,14.100000000000001,31.25,17.15,2,0.4682915984342621
reflected_direction_filtered,535,17.833333333333332,13.850000000000001,31.05,17.2,2,0.4677521064212659
reflected_direction_filtered,536,17.866666666666667,13.600000000000001,30.85,17.25,2,0.4652873030582319
reflected_direction_filtered,537,17.9,13.350000000000001,30.700000000000003,17.35,2,0.4609664118560489
reflected_direction_filtered,538,17.933333333333334,13.100000000000001,30.55,17.45,2,0.45491132210686
reflected_direction_filtered,539,17.966666666666665,12.9,30.400000000000002,17.5,2,0.4472962888431225
reflected_direction_filtered,540,18.0,12.65,30.25,17.6,2,0.4383457914392529
reflected_direction_filtered,541,18.033333333333335,12.450000000000001,30.1,17.65,2,0.42833026033446236
reflected_direction_filtered,542,18.066666666666666,12.25,30.0,17.75,3,0.4175593759558939
reflected_direction_filtered,543,18.1,12.05,29.950000000000003,17.900000000000002,3,0.4063726545135693
reflected_direction_filtered,544,18.133333333333333,11.9,29.85,17.950000000000003,3,0.3951271016140115
reflected_direction_filtered,545,18.166666666666668,11.700000000000001,29.85,18.15,3,0.3841818974520354
reflected_direction_filtered,546,18.2,11.55,29.8,18.25,3,0.37388044551123767
reflected_direction_filtered,547,18.233333333333334,11.4,29.8,18.4,3,0.36453070927932296
reflected_direction_filtered,548,18.266666666666666,11.25,29.8,18.55,3,0.3563855250887511
reflected_direction_filtered,549,18.3,11.100000000000001,29.8,18.7,3,0.3496253089102373
reflected_direction_filtered,550,18.333333333333332,11.0,41.650000000000006,30.650000000000006,2,0.344345923106254
reflected_direction_filtered,551,18.366666666666667,10.850000000000001,41.5,30.65,2,0.3405540842618531
reflected_direction_filtered,552,18.4,10.75,41.35,30.6,2,0.33817146160420214
reflected_direction_filtered,553,18.433333333333334,10.600000000000001,41.2,30.6,2,0.3370468403533223
reflected_direction_filtered,554,18.466666666666665,10.5,41.1,30.6,2,0.33697404584716106
reflected_direction_filtered,555,18.5,10.4,41.0,30.6,2,0.3377123751554854
reflected_direction_filtered,556,18.533333333333335,10.3,40.900000000000006,30.600000000000005,2,0.33900632878937487
reflected_direction_filtered,557,18.566666666666666,10.15,29.35,19.200000000000003,2,0.3406022777824046
reflected_direction_filtered,558,18.6,10.05,29.200000000000003,19.150000000000002,2,0.34226087720568243
reflected_direction_filtered,559,18.633333333333333,9.9,29.05,19.15,2,0.34376510653835685
